sep=,
Text,Date,LikesCount,RepostCount,URLs
?? Фотонеделя с WWF России    Всю неделю мы будем публиковать раз в день по одному фото замечательного фотографа и нашего друга Любови Трифоновой.    ?? Пробуждение.  Поздняя весна 2017; только в июне природа полностью освободилась из снежного плена.   ?? Больше фото — в нашем инстаграме: https://www.instagram.com/wwfrussia/    #фотонеделяwwf,16 03 2019 17:10:05,170,9,https://pp.userapi.com/c845417/v845417410/1c78bf/ci89j6Y8mI0.jpg
"?? 16 марта — Международный день панды!  В далеком 1961 году большая панда стала эмблемой Всемирного фонда дикой природы. Cегодня логотип WWF – один из самых узнаваемых в мире. А панда, находящаяся под угрозой исчезновения, – символ сохранения биоразнообразия на нашей планете.",16 03 2019 15:00:13,584,76,https://pp.userapi.com/c851520/v851520991/e7310/mFH5P0MHo70.jpg
????,16 03 2019 13:56:20,230,20,
"Команда [club125070035|«Лесных»] не ждёт, когда экологические проблемы решатся сами собой, а берёт и решает их ??  Прекрасно, когда люди не только ярко путешествуют, но и оставляют после себя чистоту. Даже если серость и мусор оставлены не ими.   О том, как выживать в лесу и не вредить при этом природе, ребята подробно рассказывают у себя на канале: https://youtube.com/channel/UCerK03vbFNIDc8ABS87gHzw  А как вы заботитесь о природе?",16 03 2019 12:10:00,141,11,https://pp.userapi.com/c845421/v845421514/1cc347/iPksfjO3GHA.jpg
?? https://60.wwf.ru    #ответьзаприроду #часземли #earthhour,16 03 2019 7:10:12,174,17,https://pp.userapi.com/c845419/v845419957/1cbdf9/por1ysIwDUI.jpg
"?? Фотонеделя с WWF России    Всю неделю мы будем публиковать раз в день по одному фото замечательного фотографа и нашего друга Любови Трифоновой.    ?? Шторм, Баренцево море, Рыбачий   ?? Больше фото — в нашем инстаграме: https://www.instagram.com/wwfrussia/    #фотонеделяwwf",15 03 2019 17:00:07,168,5,https://pp.userapi.com/c851520/v851520840/df570/8-5GaYPfoqQ.jpg
"В Бурятии завершено обследование территории хребта Большой Саян в поисках следов снежного барса.   Результаты экспедиции подтверждают присутствие снежного барса на хребте. Новых изображений снежного барса с помощью автоматически камер получено не было, но фотоловушки зафиксировали других животных.  В 2019 году помощь в проведении учетов оказали: Банк ВТБ, фонд «Мир вокруг тебя» корпорации «Сибирское здоровье» и компания Xiaomi.  ?? Больше информации и фото в новости на нашем сайте: https://wwf.ru/resources/news/altay/v-buryatii-poschitali-snezhnogo-barsa-na-khrebte-bolshoy-sayan/  #LandoftheSnowLeopard #wwfалтай #siberianwellness #сибирскоездоровье #мирвокругтебя #моязеленаяволна #дикаяприрода #WWF",15 03 2019 14:15:00,168,9,https://pp.userapi.com/c845323/v845323704/1c29b9/iz96S1L9nq4.jpg
??,15 03 2019 12:15:14,191,13,
Совместные учеты кабарги провели в начале марта при поддержке WWF России сотрудники Сохондинского заповедника (Россия) и национального парка Онон-Бальджинский (Монголия) на краю ареала этого вида копытных животных.,15 03 2019 9:00:10,469,26,https://pp.userapi.com/c845323/v845323704/1c2992/wwI7Id49HfQ.jpg
?? 30 марта 2019 года пройдет акция Час Земли.  В 20:30 по местному времени неравнодушные люди всего мира выключат свет на один час.    Официальный сайт Часа Земли: http://60.wwf.ru    #ответьзаприроду #часземли #earthhour,15 03 2019 7:10:03,975,203,https://pp.userapi.com/c845221/v845221118/1c70e2/eo2uE9AQ2D4.jpg
?? https://60.wwf.ru    #ответьзаприроду #часземли #earthhour,15 03 2019 5:50:00,22,6,https://pp.userapi.com/c845323/v845323704/1c29b0/MjCmZx2rXFQ.jpg
"14 марта — не только День рек, но и Международный день действий против плотин. В этот день мы призываем вас обратить внимание на проблемы, связанные со строительством и существованием этих гидротехнических сооружений.  Строить плотины — удобно для человека, но опасно для природы. Ведь они преграждают путь рыбам и приводят к цветению воды.",14 03 2019 20:05:49,218,23,https://pp.userapi.com/c850324/v850324023/108f80/jjjtwhfpEtw.jpg
"Друзья, участвуйте ??",14 03 2019 18:00:02,56,13,
?? Фотонеделя с WWF России    Всю неделю мы будем публиковать раз в день по одному фото замечательного фотографа и нашего друга Любови Трифоновой.    ?? В полнолуние получаются наполненные таинственностью пейзажи.   ?? Больше фото — в нашем инстаграме: https://www.instagram.com/wwfrussia/    #фотонеделяwwf,14 03 2019 17:00:05,133,11,https://pp.userapi.com/c850120/v850120841/1033d5/iHGgkwEidBo.jpg
"В Международный День рек WWF России предлагает исследовать качество воды и реакцию экосистем на ликвидацию завала на Бурее.  Напомним, там проводились взрывные работы, чтобы очистить русло реки от оползня.  Эпичные фото взрывов и подробности по ссылке: https://wwf.ru/resources/news/amur/posledstviya-zavala-na-buree-kakovy-ekologicheskie-riski/",14 03 2019 14:50:00,57,5,
??,14 03 2019 13:50:00,236,31,
Американская норка ?? [club47358213|Астраханский заповедник]    Автор фото: Алексей Кашин,14 03 2019 12:50:00,414,14,https://pp.userapi.com/c855632/v855632951/2feb/FhkPQzbcPCU.jpg
"?? 14 марта – день рождения Василия Пескова, известного журналиста, фотографа,  писателя, телеведущего и природоохранника. Воронежский заповедник запустил добрую и нужную акцию по популяризации творчества Пескова.",14 03 2019 11:37:02,79,10,
"Друзья! Приглашаем жителей и гостей Республики Тыва поддержать участников лыжного марафона «Снежный барс». Марафон пройдет 16 марта 2019 года на станции «Тайга» в 35 км от Кызыла. Задача спортивного праздника – привлечь внимание к проблемам сохранения ирбиса в Туве.    Участники и зрители марафона увидят фотовыставку WWF, банка ВТБ и фонда «Мир вокруг тебя» корпорации «Сибирское здоровье» «Пятнистое сокровище. О снежном барсе и людях-героях, которое его охраняют». Все желающие могут сфотографироваться с пушистой пандой и снежным барсом.  Подробнее о марафоне: https://wwf.ru/resources/news/altay/sibiryaki-probegut-na-lyzhakh-za-snezhnogo-barsa/  #LandoftheSnowLeopard #wwfалтай #siberianwellness #мирвокругтебя #сибирскоездоровье #worldaroundyou",14 03 2019 10:15:00,84,5,https://pp.userapi.com/c849124/v849124841/152d90/tFPrSyO1Neg.jpg https://pp.userapi.com/c849124/v849124841/152d99/x7v7QodISsw.jpg
"?? С 18 по 19 апреля в России впервые пройдёт всероссийский экологический форум [club29426551|YouthSpeak].   ?? Главная цель форума – вовлечь российских студентов в создание проектов с компаниями, направленные на достижение Целей Устойчивого Развития ООН.   А если подробнее, то форум YouthSpeak это:  – 2 дня непрерывного обучения; – 2 секции «Ты - решение» и «Учись в действии»;  – 35 спикеров, которые ежедневно делают вклад в достижение Целей Устойчивого Развития;  – 15 крупнейших компаний; – 12 полезных воркшопов о нетворкинге, бюджете проекта, риск-менеджменте, секретах хорошей команды, правилах управления изменениями и ведения переговоров;  – дополнительные активности, вкусные кофе-брейки от различных компаний и конкурсы.   И да, участие бесплатное ?? Регистрация на форум тут: youthspeak.ru",14 03 2019 8:05:05,94,9,https://pp.userapi.com/c852124/v852124525/ddf89/LSBxnry2viI.jpg
"14 марта отмечается Международный день рек.  ???? Посмотрите ролик об одном из последних сохранившихся массивов нетронутых лесов – уникальной Двинско-Пинежской тайге. Сегодня этот первозданный лес, который существует уже около 4 тысяч лет, находится под угрозой уничтожения.",14 03 2019 6:00:08,189,41,https://pp.userapi.com/c844521/v844521841/1c52dc/DPqPMXWRQqU.jpg
"ООО «Архбум Тиссью Групп» стал генеральным партнером акции WWF «Час земли 2019».    Технология производства продукции «Архбум Тиссью Групп» предполагает возврат неиспользованного бумажного волокна в процесс производства и повторное использование очищенной воды. Использование высокотехнологичного оборудования, инновационных технологий и современная инфраструктура обеспечивают эффективность и экономию энергоресурсов, потребляемых предприятием.",13 03 2019 20:40:08,70,6,https://pp.userapi.com/c851232/v851232640/da2b1/bLEGXEbtWV4.jpg
"?? Фотонеделя с WWF России    Всю неделю мы будем публиковать раз в день по одному фото замечательного фотографа и нашего друга Любови Трифоновой.    ?? Танцующие небеса Полярное сияние, Кольский полуостров   ?? Больше фото — в нашем инстаграме: https://www.instagram.com/wwfrussia/    #фотонеделяwwf",13 03 2019 17:00:05,167,14,https://pp.userapi.com/c850728/v850728964/dc072/NhZLMuSG14I.jpg
??,13 03 2019 16:05:08,189,8,
,13 03 2019 15:36:24,219,43,
"Полуостров Камчатка — это неповторимая природа и дом для множества животных. Здесь обитают все виды тихоокеанских лососей: чавыча, кижуч, кета, нерка, горбуша, сима, а также камчатская семга, внесенная в Красную Книгу Российской Федерации. Кажется, что природа создала Камчатку специально для лососей!    Чтобы Камчатка оставалась домом для диких лососей, здесь пока не нужно восстанавливать запасы рыбы в реках. Достаточно защитить их от браконьеров, перелова и других разрушительных действий человека.    WWF России предлагает создать заказник на территории бассейна реки Утхолок на Камчатке.    Режим охраны заказника предотвращает браконьерство и запрещает заготовку древесины, добычу полезных ископаемых, строительство дорог. Но при этом предусматривает возможность любительского собирательства и промысла, организованного туризма и отдыха.   ?? Поддержать проект и поучаствовать в создании заказника можно на нашем сайте: https://wwf.ru/help/projects/save-the-nature-of-kamchatka/",13 03 2019 15:05:02,140,13,https://pp.userapi.com/c850728/v850728092/db430/ecOlYGy2qDM.jpg
Очаровательная косуля ? [club4949059|Воронежский заповедник]   Автор фото: Александр Черёмухин,13 03 2019 10:50:00,506,16,https://pp.userapi.com/c850728/v850728964/dc058/2VuyUemutqs.jpg https://pp.userapi.com/c850728/v850728964/dc04e/NEqOxqjLaE0.jpg
"Чтобы спасти тигра, нужны большие деньги, специальное оборудование и команда экспертов? Да, но не только ??  Теперь #СпастиТигра может даже репост! Следующие 17 дней от вашей онлайн-поддержки будет зависеть судьба одного конкретного тигра (пусть виртуального, но исчезающего прямо на глазах).    Каждый день в сообществе [club49007|Discovery Channel] будет публиковаться картинка с тигром. И каждый день он будет понемногу ИСЧЕЗАТЬ, если под постом не наберется нужного количества лайков и репостов. Это тот случай, когда редкому хищнику не выжить без помощи человека.    Кроме репостов и лайков, вы также можете финансово поддержать природоохранные проекты по сохранению тигров. Подробности в статье.   #WWF #DiscoveryChannel",13 03 2019 10:08:28,1459,165,
"Календарь из посевной бумаги на 2019 год — тот случай, когда точно знаешь, что делать с листами прошедших календарных месяцев.    Уникальный календарь экологичен на 100%. Он сделан из переработанной бумаги с семенами лесных и полевых цветов. Никакого урона окружающей среде. Никаких отходов. Все, что останется, — лишь цветы. Просто посадите бумагу в землю, первые ростки появятся уже через несколько дней. ??????  Размер календаря: 10 х 14 см.    Сделайте экологичный подарок себе, друзьям и близким. А ваше пожертвование поможет сохранить природу нашей страны: http://help.wwf.ru/gift/?ID=18811",13 03 2019 8:00:07,111,7,https://pp.userapi.com/c850728/v850728092/db437/oXW5j5w7L6A.jpg
"В игре Minecraft появились панды! ??    Одна из самых популярных в мире онлайн-игр совместно с WWF расскажет игрокам о том, почему редким видам животных угрожает опасность.  И речь не только о развлечении. После того, как игроки разместят в игре 10 миллионов бамбуковых блоков, Minecraft пожертвует $100 000 на природоохранные проекты WWF. А при покупке специальных природоохранных внутриигровых костюмов часть денег также будет пожертвована в WWF.    Если вы (или ваши дети) играете в Minecraft, то теперь это можно делать с заботой о природе: https://www.worldwildlife.org/partnerships/minecraft",13 03 2019 5:20:00,103,9,https://pp.userapi.com/c844721/v844721392/159cd5/z54_avZv0Fw.jpg
"Друзья!  14 марта стартует показ фильма [club177436906|«Великий Северный Путь»] во Владивостоке. Фильм-путешествие будет в прокате в кинотеатре «Океан» с 14 по 20 марта.   Премьерный показ 14го марта представит Виктор Шалай, директор Приморского государственного музея имени В.К. Арсеньева.    ??Фильм знаменитого путешественника Леонида Круглова расскажет о суровом, но прекрасном Севере. В рамках юбилейной программы WWF России является информационным партнером картины. Рекомендуем к просмотру ??",12 03 2019 18:20:00,69,4,https://pp.userapi.com/c849216/v849216319/15016a/6oHtEusyrCc.jpg
"?? Фотонеделя с WWF России   Всю неделю мы будем публиковать раз в день по одному фото замечательного фотографа и нашего друга Любови Трифоновой.  ?? «Эту лисицу часто встречали на трассе Мурманск-Никель. Завидев остановившуюся машину, она бесстрашно выходила из кустов и всем своим видом показывала, что от угощения не откажется».  ?? Больше фото — в нашем инстаграме: https://www.instagram.com/wwfrussia/  #фотонеделяwwf",12 03 2019 17:00:04,252,12,https://pp.userapi.com/c850136/v850136093/105c9d/AxAhpPwaR6k.jpg
?????? Понятно и наглядно о нашей программе «Устойчивое лесопользование»: https://wwf.ru/what-we-do/forests/,12 03 2019 14:30:00,54,3,https://pp.userapi.com/c639116/v639116897/54e42/Dm0fOUdUnAA.jpg
"Всемирный фонд дикой природы России провел семинар для природоохранных активистов. Знания, полученные в ходе обучающей встречи, помогут бороться и пресекать незаконные рубки на территории субъектов российского Кавказа.  #wwfкавказ",12 03 2019 10:05:07,118,4,https://pp.userapi.com/c847016/v847016093/1c262e/EBdHYDneLNQ.jpg
??,12 03 2019 9:05:12,407,34,
"У атлантического моржа нет ледоруба, а ходить по льду он всё равно не боится — удержаться помогают не только мозоли на подошвах, но и бивни. Ими он цепляется за поверхность, когда выходит из воды.    Помогите защитить атлантического моржа от исчезновения — отправьте СМС со словом МОРЖ и суммой пожертвования на номер 3443.",12 03 2019 7:00:11,329,23,https://pp.userapi.com/c851028/v851028878/db990/VybHLFsbQ2o.jpg
"А вы хороший собеседник?    Пройдите наш тест, проверьте ваши знания терминов заповедного мира и узнайте, насколько хороший вы собеседник для панды ??: http://askpanda.wwf.ru",12 03 2019 5:35:00,37,1,
"?? Фотонеделя с WWF России   Всю неделю мы будем публиковать раз в день по одному фото замечательного фотографа и нашего друга Любови Трифоновой.  ?? Детеныш гренландского тюленя Кольский полуостров, Белое море  ?? Больше фото — в нашем инстаграме: https://www.instagram.com/wwfrussia/  #фотонеделяwwf",11 03 2019 20:00:52,576,22,https://pp.userapi.com/c850136/v850136667/101ca0/reXHP4VI_Lc.jpg
"Подарки нужны всем, даже белым мишкам. Вместе с киностудией «Союзмультфильм» мы запустили благотворительный стикерпак в Viber для помощи белым медведям Арктики.    Приобретая стикеры с Умкой, вы поддерживаете проект WWF России по предотвращению конфликтов между жителями Арктики и белыми медведями.    Умка, кстати, на стикерах получился совсем как в любимом мультике. Смотрите сами: https://vb.me/umka_wwf_vk",11 03 2019 18:30:00,89,2,https://pp.userapi.com/c848620/v848620131/14fd6e/tzUfIKP5L-A.jpg
Классное видео с учёта дальневосточного аиста в Амурской области!    ?? Всего в мире обитает около 4 тысяч особей дальневосточного аиста.    #wwfамур,11 03 2019 14:15:00,151,13,https://pp.userapi.com/c849232/v849232429/6fba4/KeuDZ8cLzhY.jpg
"Приглядитесь повнимательней: на свитере - изменение климата, таяние ледников, погибающая из-за пластика рыба… Найдется ли когда-нибудь подходящее время для таких тем? Мы не можем вечно закрывать глаза на экологические проблемы. Самое время признать их самим и рассказать о них окружающим. Так почему бы не сделать это таким необычным способом – надеть «Неновогодний» свитер WWF?    Все собранные на свитер пожертвования будут направлены на арктическую программу WWF, цель которой – добиться сохранения природных богатств российской Арктики.",11 03 2019 10:30:01,96,8,https://pp.userapi.com/c849020/v849020755/14d95d/fcwAX_q9LNk.jpg
"Эти видеокадры снежного барса, полученные в 2012 году, стали первым видео ирбиса, когда-либо фиксировавшимся автоматической камерой на Алтае. Этот зверь обитает на хребте Чихачева в Горном Алтае на самой границе с Монголией.   Видеоролик короткий и не очень хорошего качества, но в свое время он стал сенсацией! Ученые наконец-то смогли своими глазами увидеть одну из самых скрытных больших кошек.   Камера была установлена во время учета численности и состояния группировок ирбиса легендарным специалистом по сохранению снежного барса, сотрудником Алтайского заповедника и экспертом WWF Сергеем Спицыным.   Снежный барс - очень осторожный и скрытный хищник. Поэтому чаще всего изучают зверя по отпечаткам лап и следам жизнедеятельности (помету, шерсти, следам когтей на деревьях и на земле).  В местах, где такие свидетельства встречаются наиболее часто, ученые устанавливают видеокамеры и фотоловушки. Рисунок на шкуре ирбиса индивидуален, сравнивая рисунки разных особей, ученые определяют точное количество зверей.  #wwfалтай #LandoftheSnowLeopard",11 03 2019 8:10:00,249,13,https://pp.userapi.com/c847216/v847216131/1c7cbc/CtoJduvJFlA.jpg
"WWF России приглашает учителей присоединиться к всероссийскому экологическому уроку «Моря России: угрозы и сохранение». Цель урока - рассказать школьникам о ценности морей и океанов, о причинах и последствиях их загрязнения и о том, как внести свой вклад в сохранение водного мира.   Проект реализуется WWF России в партнерстве с [club19246997|Движением ЭКА] с использованием гранта Президента Российской Федерации на развитие гражданского общества, предоставленного Фондом президентских грантов.",11 03 2019 6:00:09,113,20,https://pp.userapi.com/c849020/v849020131/14deb2/7YcW_FY1_PM.jpg
"Весной прошлого года на землях Таймырского Долгано-Ненецкого и Эвенкийского районов, которые по площади равны примерно половине Европы, браконьеры истребили 2 тысячи диких северных оленей. Сегодня в популяции насчитается 450 тыс. особей.    Сегодня браконьеры-профессионалы и браконьеры-любители оснащены новейшей техникой: снегоходы рассекают заснеженные просторы Эвенкии и Таймыра, моторные лодки скользят по реке Хатанге с оружием и бензопилами. Их цель – панты северных оленей. Нападают они, когда животные наиболее беззащитны: стоит оленю зайти в воду и начать переправу, люди подплывают и срезают молодые рога. Срезают не всегда аккуратно, часто варварски.    Весной олени снова отправятся в путь, браконьеры снова займут свои места в засадах на реке, а инспекторы снова будут пытаться защищать диких северных оленей от людей. Для того, чтобы охрана была эффективной, оборудование должно быть не хуже, чем у истребителей. Давайте поможем сохранить диких северных оленей во время переправы вместе: https://today.sberbankvmeste.ru/story/33",10 03 2019 19:00:06,277,26,https://pp.userapi.com/c850220/v850220314/101ecb/d8ejb4Hh8ys.jpg
?? https://60.wwf.ru   #часземли #ответьзаприроду,10 03 2019 17:34:25,115,21,https://pp.userapi.com/c846021/v846021168/1bde54/NJ1JyVY_ijk.jpg
"Вершина Откликной Гребень ??? [club67071948|Национальный парк «Таганай»], Челябинская область    Автор фото: Владислава Котелевская    Делитесь вашими фотографиями с животными и природой, ставьте хэштег #wwfrussia — мы выберем лучшие и опубликуем их на наших страницах ??",10 03 2019 11:26:35,162,10,https://pp.userapi.com/c845416/v845416942/1bad87/oY61ahBKqik.jpg
"Сделайте подарок себе и зубру!   Зубр — это мощный и красивый зверь, который издавна олицетворял силы природы. Ему поклонялись как одному из символов родной земли. Но из-за нерегулируемой охоты и сокращения мест обитания к 1927 году в природе зубр был полностью истреблен. Благодаря тому, что в зоосадах и парках сохранилось 52 особи, удалось начать программу по восстановлению популяции зубра и возвращению его в дикую природу.   Станьте участником программы по сохранению зубра. И в благодарность за помощь вы или ваши близкие получат необыкновенный подарок: плюшевого зубра — символ вашего доброго дела.  ?? http://help.wwf.ru/adoption/detail.php?ID=348&utm_source=vktovari&utm_medium=social&utm_campaign=zubradoption",09 03 2019 19:30:00,297,23,https://pp.userapi.com/c851420/v851420616/d7790/RBU9orYdLL4.jpg
"Конкурс природоохранной журналистики «Живая тайга» в 13-й раз стартует в Амурском экорегионе.  Оргкомитет ждет от журналистов работы по темам: «Сохранение амурского тигра», «Лес для жизни», «Зеленый пояс Амура», «Земля заповедная», «Страна дикого лосося», «Личность в охране природы», «WWF: 25 лет на защите природы». На конкурс принимаются материалы, вышедшие в СМИ с 5 июня 2018 года.  #wwfамур",09 03 2019 11:00:06,121,12,https://pp.userapi.com/c851420/v851420685/db651/ON-AaJ4-tiY.jpg
"?????? Какая рыба самая быстрая? Сколько щупалец использует осьминог для передвижения по дну?    Пройдите наш тест прямо сейчас — узнайте, как хорошо вы знаете жизнь морских обитателей! http://seaanimals.wwf.ru/",09 03 2019 7:05:03,100,7,https://pp.userapi.com/c851224/v851224616/d55ef/FquceonZvVU.jpg
"При поддержке WWF в Республике Тыва создан новый кластер «Шанчы» природного парка «Тыва». В границах участка обитает снежный барс, охрана которого будет усилена.  #LandoftheSnowLeopard #wwfалтай",08 03 2019 20:35:33,162,10,https://pp.userapi.com/c845122/v845122649/1c8511/sP3A6F-s7GI.jpg
"Розы нежны и красивы, но не экологичны — когда продаются в букете.  На выращивание 1 гектара цветов уходит 50 000 литров воды, а транспортировка из тёплых стран в Россию оставляет большой углеродный след.    Лучше подарить растение в горшке — многие виды неприхотливы, зато глаз будут радовать долго ??",08 03 2019 18:04:48,435,68,https://pp.userapi.com/c846219/v846219938/1b824b/DQIREdhLUno.jpg
Цикламены ? Весна в [club117245724|Кавказском заповеднике]   Автор фото: Юрий Спасовский,08 03 2019 10:49:54,421,23,https://pp.userapi.com/c852220/v852220926/d7fa5/CF-Xy7u9fF4.jpg
"Владимир Познер:  «Чтобы поймать редкого хищника, не нужны современные ружья. Страшный инструмент браконьера — обычная петля из дешевой проволоки. Она устанавливается на звериной тропе, по которой перемещаются снежные барсы. Ирбис попадает в петли, становясь добычей браконьера. WWF проводит антибраконьерские рейды для уничтожения браконьерских петель. Не допустим гибели снежных барсов!»    Все гордятся грацией снежного барса. Помогает — 1%. Измените это на сайте http://1.wwf.ru",07 03 2019 19:00:03,165,19,https://pp.userapi.com/c636525/v636525403/3d741/w3dAaGEpO08.jpg
"Дальневосточный аист бережёт всё, что нажито непосильным трудом. Поэтому возвращается после зимовки в одно и то же гнездо в течение нескольких лет. Это и отличает их от многих других птиц, которые каждый раз вьют новые по возвращении.  #wwfамур",07 03 2019 16:25:00,235,20,https://pp.userapi.com/c850728/v850728092/d3984/Cj1GRmQaO_c.jpg
"В игре Minecraft появились панды! ??    Одна из самых популярных в мире онлайн-игр совместно с WWF расскажет игрокам о том, почему редким видам животных угрожает опасность.  И речь не только о развлечении. После того, как игроки разместят в игре 10 миллионов бамбуковых блоков, Minecraft пожертвует $100 000 на природоохранные проекты WWF. А при покупке специальных природоохранных внутриигровых костюмов часть денег также будет пожертвована в WWF.    Если вы (или ваши дети) играете в Minecraft, то теперь это можно делать с заботой о природе: https://www.worldwildlife.org/partnerships/minecraft",07 03 2019 10:30:01,108,9,https://pp.userapi.com/c844721/v844721392/159cd5/z54_avZv0Fw.jpg
"???? Помогите нам построить новые дома для дальневосточного аиста!    Обитающий в бассейне Амура дальневосточный аист — не только красивая и редкая птица. Его можно смело назвать индикатором благополучия экосистем бассейна Амура. Аист реагирует на загрязнения воды и почвы, иссушение поймы, изменение климатических условий. Сохранить аиста можно только сохранив всю экосистему.    ? Численность аиста регулируется главным образом деятельностью человека.  ? Основным сдерживающим численность вида фактором является недостаток больших деревьев, на которых аисты строят гнезда, из-за сельскохозяйственного освоения территории, лесостепных пожаров и вырубки лесов.  ? Большую опасность представляет загрязнение окружающей среды ядохимикатами и пестицидами, которые попадают с рыбой в организм птиц.  ? Уменьшение численности рыб и земноводных – основного корма аистов – связано с браконьерством: незаконной добычей рыбы, иссушением водоемов в маловодные годы.    Для того, чтобы оценить насколько эффективны уже принятые меры по сохранению аистов, необходимо регулярно проводить мониторинг их численности.  Мониторинг популяции дальневосточного аиста осуществляется при поддержке Амурского офиса WWF России с 1998 года.    С 2004 года при поддержке WWF установлено 28 искусственных опор, в местах, где больше не осталось больших деревьев. На деревьях укрепили более 20 корзин для постройки гнезд.    Что мы планируем сделать в ходе проекта:  ?? Установить 20 искусственных деревянных опор (треног) для гнезд аиста  ?? Провести противопожарную обработку естественных и искусственных гнездовых опор с гнездами  ?? Установить защитные устройства на стволы деревьев с гнездами аиста  ?? Провести мероприятия по борьбе с сетевым браконьерством    Полученные данные по численности вида в 2018 году по-настоящему радуют: в бассейне Амура учтено более 1000 гнездящихся пар. Таким образом численность за 20 лет возросла в полтора раза! Это значит, что усилия, предпринятые для сохранения редкой птицы, дают результаты. Дальневосточный аист реагирует на заботу людей увеличением численности. И теперь самое главное — не прекращать наши действия по сохранению этой редкой птицы!  ?? https://wwf.ru/help/projects/amur_ecosystem/    #wwfамур",07 03 2019 8:50:00,151,18,https://pp.userapi.com/c846320/v846320332/1bb299/8xeJUAm-B2w.jpg
"Из экспедиции по учетам снежного барса в долине реки Аргут (Республика Алтай) вернулись сотрудники Сайлюгемского национального парка и Дирекции особо охраняемых природных территорий Республики Алтай. Экспедиция стала частью полномасштабных учетов снежного барса в России, которые с 2015 года проводятся по инициативе Всемирного фонда дикой природы. Ежегодно эксперты обследуют ключевые места обитания редкого хищника в республиках Алтай, Тыва и Бурятия. Главная цель учетов — уточнить численность ирбиса и объектов питания вида, прежде всего, сибирского горного козла, а также оценить состояние и здоровье группировок вида. В этом году помощь в проведении учетов оказали: Банк ВТБ, фонд «Мир вокруг тебя» корпорации «Сибирское здоровье» и компания Xiaomi.   «В этом году во время учетов ирбиса впервые используются смартфоны со специальным приложением. Это первый опыт не только в России, но и в мире, — говорит Александр Карнаухов, старший координатор проектов Алтае-Саянского отделения WWF. — Наши партнеры сообщают, что смартфоны исправно работают, мобильное приложение функционирует стабильно, а информация успешно синхронизировалась с сервером через 3G».    #LandoftheSnowLeopard #wwfалтай #siberianwellness #мирвокругтебя #сибирскоездоровье #worldaroundyou",07 03 2019 6:05:11,424,29,https://pp.userapi.com/c846523/v846523941/1be5a1/3ujG_pvOqm4.jpg
"Традиционный праздник «Ва:кчай ни», посвященный окончанию охотничьего сезона у коренных малочисленных народов и образованию ФГБУ «Национальный парк «Бикин», отметили 3 марта в приморском селе Красный Яр.  #wwfамур",06 03 2019 20:32:29,76,5,https://pp.userapi.com/c846320/v846320332/1bb21f/bmjaAExKM-o.jpg https://pp.userapi.com/c846320/v846320332/1bb228/sj77Dw-Y2fI.jpg
Лидер группы «Ногу Свело» Максим Покровский рассказывает о программе WWF России «Климат и энергетика».    Подробнее о программе: https://wwf.ru/what-we-do/climate-and-energy???,06 03 2019 14:05:03,74,9,https://pp.userapi.com/c845218/v845218087/1c559c/NLLuFsm7cno.jpg
O,06 03 2019 12:03:30,193,20,
"Курсы повышения квалификации для заместителей директоров по охране 22 заповедников и национальных парков Амурского экорегиона прошли на базе Центра инноваций лесного хозяйства Приморской государственной сельскохозяйственной академии.   Амурский филиал WWF пригласил для чтения лекций ведущих специалистов. На курсах были освещены такие темы, как: охрана амурского тигра, задержание браконьеров, работа с беспилотными летательными аппаратами, вопросы законодательства и т.д.  #wwfамур",06 03 2019 11:00:06,56,4,https://pp.userapi.com/c849020/v849020579/1441a4/cwl1-roNSJg.jpg
